,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1,norm_v,canc_v,Fitness
0,CHO-K1,EZ4U,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,48,128.0,25.0,-16.05,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,61.10588418655747,49.53455427628812,11.571329910269348
1,CHO-K1,CVS,CuO,original,hamster,Animal,epithelial,ovary,Normal,72,9.45,24.59,-16.86,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0.0,0.319480519,2.319480519,65.69610676528423,58.279797707800455,7.4163090574837724
2,CHO-K1,CytoTox-Glo,SiO2,original,hamster,Animal,epithelial,ovary,Normal,48,10.93,178.7,-33.33,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0.0,-0.183116883,2.816883117,72.63526917622191,65.35054261914148,7.2847265570804325
3,CHO-K1,MTS,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,72,100.0,31.4,-27.0,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,73.8535499234697,68.44621375545586,5.407336168013842
4,CHO-K1,Live/Dead,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,2,800.0,24.59,-10.13,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,87.56396855129174,83.32114010866256,4.242828442629175
5,CHO-K1,CVS,TiO2,original,hamster,Animal,epithelial,ovary,Normal,6,20.0,504.5,-8.36,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,101.00261913661791,97.03787302343733,3.9647461131805812
6,CHO-K1,MTS,C,original,hamster,Animal,epithelial,ovary,Normal,96,17.8,546.0,-8.05,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,80.3719389812,76.67858749009085,3.693351491109155
7,CHO-K1,NRU,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,72,160.0,444.9,-13.2,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,79.85084181366123,76.37628859497248,3.4745532186887544
8,CHO-K1,EZ4U,Bi2O3,original,hamster,Animal,epithelial,ovary,Normal,12,210.7,178.7,-24.5,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766,79.12371332119068,76.19914342821215,2.924569892978525
9,CHO-K1,CVS,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,3,150.0,21.06,-12.25,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,92.5367319912349,89.79594159749486,2.740790393740042
10,CHO-K1,CellTiterBlue,Al2O3,original,hamster,Animal,epithelial,ovary,Normal,2,50.0,18.0,-31.7,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0.0,0.0,0.944935065,162.8037375,98.58786388444284,96.40928926201533,2.1785746224275044
11,CHO-K1,MTT,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,2,125.0,153.88,-20.51,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,99.42140094875131,97.26638409443622,2.155016854315093
12,CHO-K1,WST-1,C,original,hamster,Animal,epithelial,ovary,Normal,9,31.25,134.645,-31.215,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,86.96657386644706,84.95882801046504,2.007745855982023
13,CHO-K1,CVS,TiO2,original,hamster,Animal,epithelial,ovary,Normal,4,6.25,16.785,-24.75,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,86.30120258935887,84.33763355785669,1.9635690315021748
14,CHO-K1,LDH,C,original,hamster,Animal,epithelial,ovary,Normal,6,17.8,35.0,-8.7,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,90.82220044091046,89.20447117062044,1.6177292702900274
